tag,title,author,publisher,pub_date,price,rating,rating_people,url
小说,长安十二时辰 下,马伯庸,湖南文艺出版社,2017-1,39.80元,7.6,38745,https://book.douban.com/subject/26899538/
小说,生吞,郑执,浙江文艺出版社,2017-11,39.00,7.7,62931,https://book.douban.com/subject/27170951/
小说,绿毛水怪,王小波,北京十月文艺出版社,2018-6,39.00元,9.1,26760,https://book.douban.com/subject/30163860/
小说,事件,[法] 安妮·埃尔诺,上海人民出版社,2024-9-10,36.00,9.2,8393,https://book.douban.com/subject/36692820/
小说,千里江山图,孙甘露,上海文艺出版社,2022-4-30,59.00,7.4,4658,https://book.douban.com/subject/35897992/
小说,呼吸,[美] 特德·姜,译林出版社,2019-12,42.00元,8.6,32753,https://book.douban.com/subject/34672176/
小说,眉隐之灵,[日] 泉镜花,广西师范大学出版社,2025-9,62.00元,8.6,618,https://book.douban.com/subject/37462176/
小说,秋之蝇,（法）伊莱娜·内米洛夫斯基,北京联合出版公司,2026-3,59.00元,9.4,105,https://book.douban.com/subject/38364477/
小说,团圆记,杨云苏,浙江文艺出版社,2024-7-15,58,8.6,8952,https://book.douban.com/subject/36956148/
小说,人间,[日] 今村翔吾,江苏凤凰文艺出版社,2026-3,68.00元,7.5,147,https://book.douban.com/subject/37523099/
小说,人性的枷锁,毛姆,江西人民出版社,2016-5,68.00元,9.2,26486,https://book.douban.com/subject/26803714/
小说,寂寞的游戏,袁哲生,北京联合出版公司,2017-10,44.00元,8.4,44801,https://book.douban.com/subject/27104286/
小说,伊甸之东,[美] 约翰·斯坦贝克,湖南文艺出版社,2024-5,148.00元,9.1,3776,https://book.douban.com/subject/36710568/
小说,公鸡已死,[德]英格丽特·诺尔、Ingrid Noll,作家出版社,2015-1-1,29.00元,7.4,694,https://book.douban.com/subject/26295520/
小说,远逝,郭沛文,中信出版集团,2026-3,58.00,8.1,134,https://book.douban.com/subject/37494224/
小说,命运,蔡崇达,浙江文艺出版社、广州出版社,2022-9-5,59.80元,8.8,39008,https://book.douban.com/subject/36084340/
小说,宵待草夜情,[日] 连城三纪彦,新星出版社,2015-5,28.00,8.6,5687,https://book.douban.com/subject/26367367/
小说,正常人,[爱尔兰] 萨莉·鲁尼,上海译文出版社,2020-7,49.80元,8.0,21474,https://book.douban.com/subject/35081921/
小说,面纱,[英] 威廉·萨默塞特·毛姆,江西人民出版社,2016-4-1,39.8元,9.0,54300,https://book.douban.com/subject/26757680/
小说,不能承受的生命之轻,[法] 米兰·昆德拉,上海译文出版社,2022-4-30,62.00元,9.1,13461,https://book.douban.com/subject/35764761/
小说,围城,钱锺书,人民文学出版社,1991-2,19.00,9.0,462143,https://book.douban.com/subject/1008145/
小说,失控的照护,[日] 叶真中显,四川文艺出版社,2024-8-26,55.00元,8.0,5981,https://book.douban.com/subject/36962267/
小说,一日三秋,刘震云,花城出版社,2021-7,58.00元,8.4,26693,https://book.douban.com/subject/35496106/
小说,杀死一只知更鸟,[美] 哈珀·李,译林出版社,2012-9,32.00元,9.2,163014,https://book.douban.com/subject/6781808/
小说,冬泳,班宇,上海文艺出版社,2023-7,58.00元,7.6,2890,https://book.douban.com/subject/36124346/
小说,82年生的金智英,[韩]赵南柱,贵州人民出版社,2019-8,45.00元,8.1,100512,https://book.douban.com/subject/34434309/
小说,摇铃铛的人,陆涛,中信出版集团,2026-3-1,79.00元,8.5,36,https://book.douban.com/subject/38370530/
小说,飞行家,双雪涛,广西师范大学出版社,2017-8,45.00元,8.0,25804,https://book.douban.com/subject/27116235/
小说,表姐妹,[阿根廷] 奥罗拉·本图里尼,广西师范大学出版社,2026-1-1,49.00元,8.5,664,https://book.douban.com/subject/37822565/
小说,怪屋谜案,[日] 雨穴,台海出版社,2023-7-19,45.00元,6.5,13380,https://book.douban.com/subject/36407256/
小说,三体Ⅲ,刘慈欣,重庆出版社,2010-11,38.00元,9.2,295604,https://book.douban.com/subject/5363767/
小说,我不是潘金莲,刘震云,花城出版社,2022-8,55.00元,8.7,4707,https://book.douban.com/subject/36061268/
小说,好莱坞往事,[美] 昆汀·塔伦蒂诺,文汇出版社,2026-4,79,8.5,83,https://book.douban.com/subject/37232178/
小说,他们谈论树皮甲虫或者爱情,[德] 西格弗里德·伦茨,浙江文艺出版社,2026-4,52.00元,8.4,37,https://book.douban.com/subject/37805722/
小说,雪的练习生,[日] 多和田叶子,译林出版社,2025-3-1,68.00元,8.2,3137,https://book.douban.com/subject/37081406/
小说,阁楼,[奥]玛尔伦·豪斯霍费尔,北京联合出版公司,2026-6,52.00元,,74,https://book.douban.com/subject/38442636/
小说,高智商犯罪,紫金陈,同心出版社,2013-8,29.80元,7.1,14286,https://book.douban.com/subject/25663137/
小说,罪与罚,[俄] 陀思妥耶夫斯基,浙江文艺出版社,2019-2,68.00元,9.5,11031,https://book.douban.com/subject/30438790/
小说,莫斯科绅士,[美] 埃默·托尔斯,湖南文艺出版社,2018-6,79.80元,8.8,17637,https://book.douban.com/subject/30128204/
小说,德米安,[德] 赫尔曼·黑塞,上海人民出版社,2009-3,25.00元,8.9,45935,https://book.douban.com/subject/3578470/
小说,寻找王者,[日] 法月纶太郎,新星出版社,2025-12,52.00元,7.4,938,https://book.douban.com/subject/37364917/
小说,我是异类，你是怪物,[日] 白井智之,江苏凤凰文艺出版社,2026-3,59.00元,6.6,469,https://book.douban.com/subject/37669062/
小说,牧羊少年奇幻之旅,[巴西] 保罗·柯艾略,南海出版公司,2009-3-1,25.00元,8.5,166656,https://book.douban.com/subject/3608208/
小说,目睹飞人的时刻,巫昂,北京联合出版公司,2026-3-1,59.80,8.3,104,https://book.douban.com/subject/38361686/
小说,冒牌货,[英] 扎迪·史密斯,上海译文出版社,2026-3,79.00,6.8,31,https://book.douban.com/subject/37564859/
小说,高尔夫球场命案,[英] 阿加莎·克里斯蒂,新星出版社,2014-7,28.00元,8.0,13204,https://book.douban.com/subject/25905706/
小说,海伯利安,[美] 丹·西蒙斯,吉林出版集团,2014-11,59.00元,9.1,10053,https://book.douban.com/subject/25941890/
小说,逐玉·完结篇,团子来袭,青岛出版社,2025-7,69.8元,6.7,245,https://book.douban.com/subject/37434361/
小说,道林·格雷的画像,[爱尔兰] 奥斯卡·王尔德,浙江文艺出版社,2017-2,32.00元,8.8,17277,https://book.douban.com/subject/26912631/
小说,深红之土Ⅰ,桉柏,中信出版社,2024-12,55.00元,8.6,5852,https://book.douban.com/subject/37098314/
小说,华丽人生,[日] 伊坂幸太郎,新星出版社,2021-11,49.00元,8.2,11802,https://book.douban.com/subject/35602671/
小说,好猫八不,王朔,民主与建设出版社,2026-2,68元,8.2,439,https://book.douban.com/subject/38192710/
小说,然后，化成海上的泡沫,[日] 叶真中显,湖南文艺出版社,2025-5,58.00,7.3,3690,https://book.douban.com/subject/37059622/
小说,桶川跟踪狂杀人事件,[日] 清水洁,四川人民出版社,2021-2,45.00元,9.0,62266,https://book.douban.com/subject/35094680/
小说,献灯使,[日] 多和田叶子,广西师范大学出版社,2025-1,65.00元,7.7,6218,https://book.douban.com/subject/36831351/
小说,白日尽头,[德] 燕妮·埃彭贝克,云南人民出版社,2023-10,64.00元,8.9,3355,https://book.douban.com/subject/36537692/
小说,白鹿原,陈忠实,人民文学出版社,2012-9,39.00元,9.2,127428,https://book.douban.com/subject/10564071/
小说,教父,[美] 马里奥·普佐,江苏文艺出版社,2014-4,45.00元,9.2,31127,https://book.douban.com/subject/25762009/
小说,她的契约,蔡骏,江苏凤凰文艺出版社,2026-3,58.00元,7.2,158,https://book.douban.com/subject/37867596/
小说,都柏林人,[爱尔兰] 詹姆斯·乔伊斯,上海译文出版社,2010-9,26.00元,8.7,16481,https://book.douban.com/subject/4908872/
小说,恐妻家,[日] 伊坂幸太郎,南海出版公司,2019-11,58.00,8.3,14529,https://book.douban.com/subject/34778578/
小说,六个说谎的大学生,[日] 浅仓秋成,四川文艺出版社,2023-4,45.00元,7.6,26018,https://book.douban.com/subject/36283547/
小说,人鼠之间,[美] 约翰·斯坦贝克,上海文艺出版社,2016-1-1,29.00元,9.0,16249,https://book.douban.com/subject/26598807/
小说,第六病室,(俄) 安东·巴甫洛维奇·契诃夫,天津人民出版社,2024-6,39.8,9.1,3238,https://book.douban.com/subject/36919724/
小说,金桃,何大草,上海文艺出版社,2026-1-31,58,8.7,80,https://book.douban.com/subject/37811626/
小说,好天气,苏童,江苏凤凰文艺出版社,2025-5,79.00元,8.1,1040,https://book.douban.com/subject/37290866/
小说,本心,[日] 平野启一郎,南海出版公司,2026-3,59.00元,8.0,126,https://book.douban.com/subject/37507464/
小说,其中一句是謊言,金愛爛,新經典文化,2026-1-28,NT$400,,199,https://book.douban.com/subject/37926775/
小说,刀锋,[英] 毛姆,上海译文出版社,2007-3,18.00元,9.0,102105,https://book.douban.com/subject/2035162/
小说,生活与命运,[俄罗斯] 瓦西里·格罗斯曼,广西师范大学出版社,2015-8-20,118.00元,9.3,4913,https://book.douban.com/subject/26394018/
小说,屋角的厨房,[印] 安拜,金城出版社,2026-3,68.00元,8.4,220,https://book.douban.com/subject/38363755/
小说,红高粱家族,莫言,浙江文艺出版社,2017-1,49.00元,8.7,13103,https://book.douban.com/subject/26905339/
小说,源氏物语：插图袖珍本（全两册）,[日]紫式部,九州出版社,2026-3,166.00元,8.0,36,https://book.douban.com/subject/38364546/
小说,暗处的女儿,[意大利] 埃莱娜·费兰特,人民文学出版社,2024-4,45.00,8.7,14805,https://book.douban.com/subject/36721763/
小说,太古和其他的时间,[波兰] 奥尔加·托卡尔丘克,四川人民出版社,2017-12,48.00元,8.9,18208,https://book.douban.com/subject/27132345/
小说,2001：太空漫游,[英] 阿瑟·克拉克,上海文艺出版社,2019-4-10,62.00元,9.3,26849,https://book.douban.com/subject/30471298/
小说,公羊的节日,[秘鲁] 马里奥·巴尔加斯·略萨,人民文学出版社,2021-6,108.00,9.3,4068,https://book.douban.com/subject/34933181/
小说,菜肉馄饨,金莹,江苏凤凰文艺出版社,2025-10-31,55.00元,7.7,1308,https://book.douban.com/subject/37742796/
小说,清单人生,[瑞典] 弗雷德里克·巴克曼,天津人民出版社,2018-4-21,42.00,7.9,19918,https://book.douban.com/subject/30140436/
小说,蛇结,[法]弗朗索瓦·莫里亚克,江苏凤凰文艺出版社,2022-7,68,8.4,7992,https://book.douban.com/subject/35904798/
小说,架空犯,[日] 东野圭吾,浙江人民出版社,2025-6-1,69.00元,6.7,3864,https://book.douban.com/subject/37348704/
小说,谍战七国1：韩都谍影,贾涤非,作家出版社,2026-1,59.00元,8.1,127,https://book.douban.com/subject/38376671/
小说,钢铁森林,弃吴钩,弃吴钩,江苏凤凰文艺出版社,2021-9-13,6.8,889,https://book.douban.com/subject/35616311/
小说,罗杰疑案,[英] 阿加莎·克里斯蒂 (Dame Agatha Christie),新星出版社,2020-4,52.00元,9.3,8603,https://book.douban.com/subject/34985248/
小说,秒速五厘米,[日] 新海诚,上海译文出版社,2013-3,28.00元,8.2,7546,https://book.douban.com/subject/21460732/
小说,祈祷落幕时,(日)东野圭吾,南海出版公司,2015-1,39.50元,7.8,50373,https://book.douban.com/subject/26118072/
小说,熊从山那边来,[加]艾丽丝·门罗,北京十月文艺出版社,2026-4,59,9.1,134,https://book.douban.com/subject/38229382/
小说,草民,蔡崇达,广州出版社,2024-6,59.8,8.0,10276,https://book.douban.com/subject/36897370/
小说,猴命,子禾,江苏凤凰文艺出版社,2026-4,58.00,8.1,61,https://book.douban.com/subject/38414616/
小说,献给麦卡托与美袋的谋杀,[日] 麻耶雄嵩,新星出版社,2026-4,56.00元,7.7,405,https://book.douban.com/subject/37336938/
小说,下面，我该干些什么,阿乙,译林出版社,2026-5,45,,10,https://book.douban.com/subject/38208829/
小说,杀死施特拉,[奥]玛尔伦·豪斯霍费尔,北京联合出版公司,2026-6,52.00元,,37,https://book.douban.com/subject/38442647/
小说,钦探,周游,作家出版社,2024-4,68.00元,8.6,2841,https://book.douban.com/subject/36736875/
小说,在世界尽头吃橄榄,[以] 埃特加·凯雷特,岳麓书社,2026-5-6,59,8.2,27,https://book.douban.com/subject/38391351/
小说,大师和玛格丽特,[俄] 米哈伊尔·布尔加科夫,广西师范大学出版社,2026-5-20,108.00元,9.8,31,https://book.douban.com/subject/38190780/
小说,摇落,邓安庆,人民文学出版社,2026-6,53.00元,,11,https://book.douban.com/subject/38487886/
小说,地雷格力高,[日] 青崎有吾,中国友谊出版公司,2026-5,59.80元,7.8,166,https://book.douban.com/subject/37938902/
小说,字母表谜案,[日] 大山诚一郎,河南文艺出版社,2021-5,42.00元,7.5,38684,https://book.douban.com/subject/35390390/
小说,法比安,[德国] 埃里希·凯斯特纳,北京联合出版公司,2025-1,52.00元,8.5,1557,https://book.douban.com/subject/37136205/
小说,黄色墙纸,[美] 夏洛特·珀金斯·吉尔曼,北京联合出版公司,2025-2,48.00元,8.5,2873,https://book.douban.com/subject/37138375/
小说,五只小猪,[英] 阿加莎·克里斯蒂,新星出版社,2014-10,28.00元,8.5,22274,https://book.douban.com/subject/25986273/
小说,围城,钱锺书,人民文学出版社,1991-2-1,39.00元,9.3,114259,https://book.douban.com/subject/11524204/
小说,寻获与失落,[美国] 厄休拉·勒古恩,河南文艺出版社,2022-9,138.00元,8.8,2223,https://book.douban.com/subject/35959816/
小说,限时七日的委托,[日] 方丈贵惠,新星出版社,2025-8,59.00元,7.1,2234,https://book.douban.com/subject/37430828/
小说,洋果子店的午后,[日] 小川洋子,中信出版社,2025-2,49.80,7.2,1973,https://book.douban.com/subject/37138324/
小说,周四推理俱乐部：“魔鬼”的最后一眼,[英] 理查德·奥斯曼,接力出版社,2025-1,68.00,8.4,1281,https://book.douban.com/subject/37031012/
小说,帷幕,[英] 阿加莎·克里斯蒂 (Dame Agatha Christie),新星出版社,2015-2,26.00元,9.1,22532,https://book.douban.com/subject/26292535/
小说,为什么它永无止境,柯遥42,江苏凤凰文艺出版社,2024-11,46.8元,9.2,857,https://book.douban.com/subject/37059425/
小说,鹿隐之野,押沙龙,万卷出版公司,2024-5,49.80,7.8,2153,https://book.douban.com/subject/36862604/
小说,十日终焉·钟鸣,杀虫队队员,江苏凤凰文艺出版社,2025-9,48.00元,7.7,1025,https://book.douban.com/subject/37229508/
小说,檻神館双極子殺人事件,南海遊、插图：清原紘,星海社,2026-3-18,1600円+税,,302,https://book.douban.com/subject/38220051/
小说,我们八月见,[哥伦比亚]加西亚·马尔克斯,南海出版公司,2024-3-6,39.00元,7.6,20178,https://book.douban.com/subject/36754770/
小说,除恶,雷米,重庆出版社,2026-3,68.00元,6.8,469,https://book.douban.com/subject/37564966/
小说,怪画谜案,[日] 雨穴,台海出版社,2024-7,55.00元,7.3,17226,https://book.douban.com/subject/36858240/
小说,点与线,松本清张,南海出版公司,2016-6,35.00元,7.6,6728,https://book.douban.com/subject/26739950/
小说,孽子,白先勇,广西师范大学出版社,2010-10,46.00元,9.2,59229,https://book.douban.com/subject/5337254/
小说,鹿川有许多粪,李沧东,武汉大学出版社,2021-8,58.00元,8.9,42408,https://book.douban.com/subject/35517022/
小说,首席女法医1：尸体会说话,[美] 帕特丽夏·康薇尔,北京联合出版公司,2026-3,59.80元,8.2,149,https://book.douban.com/subject/37938899/
小说,坠落的王国,[挪] 尤·奈斯博,湖南文艺出版社,2026-1,65.00元,7.4,220,https://book.douban.com/subject/37869943/
小说,成何体统,七英俊,湖南文艺出版社,2022-4-1,79.80元,8.1,7173,https://book.douban.com/subject/35813425/
小说,平原上的摩西,双雪涛,新星出版社,2025-6,49.00元,7.6,1119,https://book.douban.com/subject/37292919/
小说,十八岁出门远行,余华,江苏凤凰文艺出版社,2024-3-7,45元,7.1,13254,https://book.douban.com/subject/36727285/
小说,周四推理俱乐部,[英] 理查德·奥斯曼,接力出版社,2022-4,58.00元,7.1,5851,https://book.douban.com/subject/35762678/
小说,无声告白,[美] 伍绮诗,江苏凤凰文艺出版社,2015-7,45.00元,8.2,147297,https://book.douban.com/subject/26382433/
小说,变形记,[奥地利] 弗朗茨·卡夫卡,浙江人民出版社,2020-11-1,39.80,9.0,13234,https://book.douban.com/subject/35096299/
小说,米德尔马契,[英] 乔治·爱略特,人民文学出版社,2018-9,78.00元,9.1,3325,https://book.douban.com/subject/26986888/
小说,长夜难明,紫金陈,云南人民出版社,2017-1,42.00元,8.6,85318,https://book.douban.com/subject/26923390/
小说,天边,张者,作家出版社、百花洲文艺出版社,2025-12,78.00元,8.7,55,https://book.douban.com/subject/37832774/
小说,変な地図,雨穴,双葉社,2025-10-29,"1,760円",7.8,1147,https://book.douban.com/subject/37513508/
小说,看不见的城市,[意] 伊塔洛·卡尔维诺,译林出版社,2012-4,25.00元,9.0,43117,https://book.douban.com/subject/10555509/
